source,window,flow_key,packet_count,total_bytes,duration_s,bytes_per_sec,mean_payload_len,std_payload_len,min_payload_len,max_payload_len,mean_iat,std_iat,min_iat,max_iat,burst_count,upload_ratio,label
meet_session1,0,5t:142.251.43.35:443-172.17.93.240:57030/17,103,85867,4.717,18203.84,833.66,545.39,30,1258,0.046245,0.220451,0.0,1.839742,6,0.0,web
meet_session1,1,5t:142.251.43.35:443-172.17.93.240:57030/17,201,236554,4.9964,47345.08,1176.89,284.64,33,1258,0.024982,0.298366,0.0,4.229282,3,0.0,web
meet_session1,2,5t:142.251.43.35:443-172.17.93.240:57030/17,84,85447,3.7225,22954.41,1017.23,465.22,33,1258,0.044849,0.368979,0.0,3.385188,2,0.0,web
meet_session1,3,5t:142.251.43.35:443-172.17.93.240:57030/17,192,231947,1.7446,132951.79,1208.06,232.06,29,1258,0.009134,0.084934,0.0,1.133232,3,0.0,web
meet_session1,0,5t:172.17.93.240:53574-172.217.24.10:443/17,18,10159,0.3599,28231.03,564.39,540.71,32,1258,0.021168,0.066288,0.0,0.283354,2,0.0,web
meet_session1,1,5t:172.17.93.240:53574-172.217.24.10:443/17,8,862,0.757,1138.77,107.75,193.31,29,619,0.108136,0.163371,0.001117,0.502079,2,0.0,web
meet_session1,0,cid:fe4d65fcd1c69b61,9,2724,0.344,7918.43,302.67,487.58,38,1258,0.043001,0.082434,0.000329,0.258911,2,1.0,web
meet_session1,1,cid:fe4d65fcd1c69b61,8,2686,0.7367,3645.8,335.75,509.21,38,1258,0.105248,0.16388,0.00013,0.502345,2,1.0,web
meet_session1,0,5t:142.251.220.110:443-172.17.93.240:61432/17,20,9798,0.1241,78957.33,489.9,531.68,30,1258,0.006531,0.01235,0.0,0.037654,1,0.0,web
meet_session1,1,5t:142.251.220.110:443-172.17.93.240:61432/17,6,1000,0.1218,8213.13,166.67,108.43,32,343,0.024351,0.013914,0.0,0.038842,1,0.0,web
meet_session1,2,5t:142.251.220.110:443-172.17.93.240:61432/17,7,1220,3.7683,323.75,174.29,222.71,32,690,0.628052,1.084793,0.001512,3.005862,3,0.0,web
meet_session1,3,5t:142.251.220.110:443-172.17.93.240:61432/17,77,14223,4.0359,3524.1,184.71,258.83,30,875,0.053104,0.155928,0.0,1.151547,9,0.0,web
meet_session1,4,5t:142.251.220.110:443-172.17.93.240:61432/17,226,45999,1.8767,24510.1,203.54,269.52,32,879,0.008341,0.029999,0.0,0.322288,5,0.0,web
meet_session1,5,5t:142.251.220.110:443-172.17.93.240:61432/17,19,5803,4.9455,1173.4,305.42,445.21,32,1253,0.274747,0.790014,0.0,3.34709,4,0.0,web
meet_session1,6,5t:142.251.220.110:443-172.17.93.240:61432/17,318,58913,3.9975,14737.29,185.26,253.96,33,874,0.012611,0.040166,0.0,0.558946,9,0.0,web
meet_session1,7,5t:142.251.220.110:443-172.17.93.240:61432/17,28,4059,3.9292,1033.04,144.96,249.85,33,887,0.145525,0.508481,0.0,2.656371,5,0.0,web
meet_session1,0,cid:e7f4f40d4f7ffa91,12,3048,0.0898,33936.01,254.0,449.07,40,1258,0.008165,0.009384,8.8e-05,0.033994,1,1.0,web
meet_session1,1,cid:e7f4f40d4f7ffa91,6,1772,0.1036,17107.55,295.33,373.52,40,985,0.020716,0.018139,0.002433,0.04792,1,1.0,web
meet_session1,2,cid:e7f4f40d4f7ffa91,8,3792,3.7996,998.01,474.0,455.56,40,1258,0.542796,1.033429,0.00012,3.02897,3,1.0,web
meet_session1,3,cid:e7f4f40d4f7ffa91,106,88235,4.0744,21655.99,832.41,535.46,39,1258,0.038804,0.132364,2.9e-05,1.132673,8,1.0,web
meet_session1,4,cid:e7f4f40d4f7ffa91,333,322443,1.8771,171773.74,968.3,484.71,40,1258,0.005654,0.024126,2.6e-05,0.322584,5,1.0,web
meet_session1,5,cid:e7f4f40d4f7ffa91,26,25098,4.9497,5070.57,965.31,506.68,40,1258,0.19799,0.680364,2.5e-05,3.335194,4,1.0,web
meet_session1,6,cid:e7f4f40d4f7ffa91,438,415457,3.9802,104380.77,948.53,508.14,40,1258,0.009108,0.034349,2.7e-05,0.544793,7,1.0,web
meet_session1,7,cid:e7f4f40d4f7ffa91,42,44479,3.9345,11304.93,1059.02,444.23,41,1258,0.095963,0.424326,2.6e-05,2.683344,5,1.0,web
meet_session1,0,5t:142.250.182.78:443-172.17.93.240:61112/17,191,150206,2.9384,51118.45,786.42,538.81,31,1258,0.015465,0.092316,0.0,0.936669,5,0.0,web
meet_session1,0,5t:142.251.43.35:443-172.17.93.240:55468/17,104,121672,4.9985,24341.69,1169.92,299.59,30,1258,0.048529,0.459874,0.0,4.691651,2,0.0,web
meet_session1,1,5t:142.251.43.35:443-172.17.93.240:55468/17,372,448075,1.2885,347738.56,1204.5,236.72,33,1258,0.003473,0.030594,0.0,0.583216,2,0.0,web
meet_session1,0,5t:142.251.220.97:443-172.17.93.240:55139/17,10,8401,0.1134,74073.09,840.1,518.16,32,1258,0.012602,0.016135,0.000386,0.051561,1,0.0,web
meet_session1,1,5t:142.251.220.97:443-172.17.93.240:55139/17,12,5181,4.8976,1057.86,431.75,520.56,30,1258,0.445238,1.120419,0.0,3.960219,5,0.0,web
meet_session1,2,5t:142.251.220.97:443-172.17.93.240:55139/17,14,4472,1.273,3513.05,319.43,436.91,30,1254,0.097921,0.212691,0.0,0.803867,3,0.0,web
meet_session1,0,5t:142.251.223.8:443-172.17.93.240:60379/17,245,294693,0.844,349159.32,1202.83,243.68,32,1258,0.003459,0.011259,0.0,0.121715,2,0.0,web
meet_session1,0,5t:142.251.43.200:443-172.17.93.240:50927/17,12,8173,2.4389,3351.17,681.08,551.67,32,1258,0.221714,0.639002,0.0,2.240436,2,0.0,web
meet_session1,0,5t:172.17.93.240:61629-172.217.24.99:443/17,16,8109,0.8351,9710.72,506.81,548.09,29,1258,0.05567,0.129211,0.0,0.522848,3,0.0,web
meet_session1,0,5t:142.251.221.166:443-172.17.93.240:59983/17,27,11104,0.4704,23603.6,411.26,480.53,29,1258,0.018094,0.032632,0.0,0.130625,2,0.0,web
meet_session1,0,5t:142.251.43.130:443-172.17.93.240:61753/17,22,14617,0.2245,65105.97,664.41,571.94,32,1258,0.010691,0.023179,0.0,0.086222,1,0.0,web
meet_session1,0,5t:142.250.182.66:443-172.17.93.240:60254/17,16,8836,0.097,91081.7,552.25,543.15,30,1258,0.006467,0.010918,0.0,0.035568,1,0.0,web
meet_session1,0,5t:172.17.93.240:51745-192.178.211.84:443/17,180,190380,4.3858,43408.66,1057.67,420.57,32,1258,0.024501,0.182371,0.0,2.322309,6,0.0,web
meet_session1,1,5t:172.17.93.240:51745-192.178.211.84:443/17,62,19562,4.153,4710.37,315.52,432.29,30,1258,0.068081,0.288234,0.0,2.26637,6,0.0,web
meet_session1,0,cid:f225f3cfbb1a8a43,79,7357,4.3239,1701.48,93.13,207.49,39,1258,0.055434,0.271218,0.000144,2.319889,5,1.0,data
meet_session1,1,cid:f225f3cfbb1a8a43,40,17959,4.205,4270.89,448.98,491.68,41,1258,0.10782,0.356258,5.8e-05,2.280551,6,1.0,data
meet_session1,0,5t:172.17.93.240:63576-216.239.36.223:443/17,13,9001,0.0478,188431.13,692.38,569.28,33,1258,0.003981,0.008166,0.0,0.03021,1,0.0,web
meet_session1,1,5t:172.17.93.240:63576-216.239.36.223:443/17,7,700,0.2275,3076.62,100.0,104.31,30,284,0.03792,0.026973,0.0,0.076166,1,0.0,web
meet_session1,0,5t:142.251.220.110:443-172.17.93.240:62422/17,23,6059,3.5082,1727.1,263.43,410.82,29,1258,0.159463,0.564435,0.0,2.673708,3,0.0,web
meet_session1,0,5t:172.17.93.240:62758-172.217.24.10:443/17,12,4444,0.339,13110.29,370.33,472.36,29,1258,0.030815,0.048643,0.000144,0.153419,2,0.0,web
meet_session1,0,5t:172.17.93.240:58724-172.217.24.14:443/17,16,7237,0.1954,37042.5,452.31,516.62,32,1258,0.013025,0.016245,0.0,0.051356,1,0.0,web
meet_session1,0,cid:f4414135e809f090,6,1835,0.1474,12451.32,305.83,447.66,38,1258,0.029475,0.019368,0.00052,0.054607,1,1.0,data
meet_session1,0,cid:f9e0454ce3fc8959,15,7212,0.2939,24543.06,480.8,555.98,41,1258,0.020989,0.057028,0.000103,0.224029,2,1.0,web
meet_session1,0,5t:142.251.223.234:443-172.17.93.240:52578/17,20,12181,0.3213,37914.28,609.05,573.23,30,1258,0.016909,0.049632,0.0,0.223855,2,0.0,web
meet_session1,0,5t:142.250.206.14:443-172.17.93.240:52964/17,43,43524,0.7529,57810.5,1012.19,455.85,32,1258,0.017926,0.065291,0.0,0.415642,2,0.0,web
meet_session1,0,5t:142.251.43.35:443-172.17.93.240:64531/17,3779,4736283,4.5079,1050667.89,1253.32,71.04,33,1258,0.001193,0.006099,0.0,0.24248,3,0.0,web
meet_session1,0,5t:142.250.182.74:443-172.17.93.240:53120/17,29,12252,1.7011,7202.53,422.48,458.67,31,1258,0.060752,0.086987,0.0,0.312839,6,0.0,web
meet_session1,0,cid:e3b23e5025b8d2dd,21,7350,1.624,4525.91,350.0,447.54,39,1258,0.081199,0.083788,0.000185,0.291272,6,1.0,web
meet_session1,0,5t:142.251.223.3:443-172.17.93.240:59969/17,16,9694,0.2715,35701.88,605.88,550.82,32,1258,0.018102,0.041955,0.0,0.169533,2,0.0,web
meet_session2,0,5t:142.250.183.163:443-172.17.93.240:62134/17,14,8656,0.2971,29135.36,618.29,540.13,32,1258,0.022854,0.051401,0.0,0.197063,2,0.0,web
meet_session2,0,cid:fd3296380caa80c0,12,3441,0.2611,13178.22,286.75,448.2,39,1258,0.023738,0.065407,0.000157,0.230268,2,1.0,web
meet_session2,0,5t:172.17.93.240:50522-172.217.24.206:443/17,16,9332,0.2073,45007.16,583.25,550.26,32,1258,0.013823,0.03313,0.0,0.132675,2,0.0,web
meet_session2,0,cid:efa0fc963d1e8a5b,10,2104,0.172,12232.5,210.4,366.3,39,1258,0.019111,0.040878,0.000242,0.133679,2,1.0,data
meet_session2,0,5t:172.17.93.240:56942-172.217.24.142:443/17,13,9631,0.0337,285952.33,740.85,545.73,33,1258,0.002807,0.006912,0.0,0.025007,1,0.0,web
meet_session2,1,5t:172.17.93.240:56942-172.217.24.142:443/17,1655,1953701,4.9572,394116.41,1180.48,278.77,29,1258,0.002997,0.031286,0.0,1.144929,8,0.0,web
meet_session2,2,5t:172.17.93.240:56942-172.217.24.142:443/17,1886,2262934,4.2753,529303.81,1199.86,249.86,32,1258,0.002268,0.016924,0.0,0.581077,7,0.0,web
meet_session2,3,5t:172.17.93.240:56942-172.217.24.142:443/17,1059,892645,4.2497,210051.33,842.91,554.5,30,1258,0.004017,0.015438,0.0,0.215808,7,0.0,web
meet_session2,4,5t:172.17.93.240:56942-172.217.24.142:443/17,46,53394,0.0839,636299.41,1160.74,309.07,32,1258,0.001865,0.007468,0.0,0.050115,1,0.0,web
meet_session2,5,5t:172.17.93.240:56942-172.217.24.142:443/17,5,691,0.0606,11395.55,138.2,212.4,30,563,0.015159,0.019867,0.0,0.049151,1,0.0,web
meet_session2,0,cid:f8b7260f53b19ba1,5,1432,0.0318,44989.91,286.4,485.81,41,1258,0.007957,0.00509,0.000121,0.013591,1,1.0,data
meet_session2,1,cid:f8b7260f53b19ba1,647,96055,4.9562,19380.75,148.46,317.81,39,1258,0.007672,0.047904,3.6e-05,1.105987,7,1.0,data
meet_session2,2,cid:f8b7260f53b19ba1,754,137220,4.2647,32175.76,181.99,366.9,40,1258,0.005664,0.025512,3.3e-05,0.540756,7,1.0,data
meet_session2,3,cid:f8b7260f53b19ba1,873,794913,4.2127,188693.07,910.55,522.87,39,1258,0.004831,0.016658,2.4e-05,0.224785,6,1.0,data
meet_session2,4,cid:f8b7260f53b19ba1,17,8801,0.1552,56710.09,517.71,577.1,40,1258,0.0097,0.028622,2.6e-05,0.120031,2,1.0,data
meet_session2,5,cid:f8b7260f53b19ba1,6,4843,0.0616,78559.36,807.17,505.4,48,1258,0.01233,0.024358,7.9e-05,0.061045,1,1.0,data
meet_session2,0,5t:142.251.152.119:443-172.17.93.240:58183/17,38,10537,4.9995,2107.61,277.29,420.66,29,1258,0.135122,0.327073,0.0,1.802417,9,0.0,web
meet_session2,1,5t:142.251.152.119:443-172.17.93.240:58183/17,6,195,4.8348,40.33,32.5,0.5,32,33,0.966965,0.711698,0.007374,1.642941,5,0.0,web
meet_session2,0,5t:142.250.182.78:443-172.17.93.240:59853/17,180,147743,3.0376,48637.65,820.79,536.27,30,1258,0.01697,0.091655,0.0,1.033071,7,0.0,web
meet_session2,0,5t:142.251.43.35:443-172.17.93.240:50519/17,475,574026,4.6748,122792.1,1208.48,224.79,32,1258,0.009862,0.150538,0.0,3.255338,4,0.0,web
meet_session2,0,5t:142.251.43.35:443-172.17.93.240:51256/17,25,24379,0.8982,27140.76,975.16,479.22,32,1258,0.037427,0.120858,0.0,0.598234,4,0.0,web
meet_session2,1,5t:142.251.43.35:443-172.17.93.240:51256/17,405,494318,1.3489,366471.65,1220.54,195.7,32,1258,0.003339,0.028036,0.0,0.532368,3,0.0,web
meet_session2,2,5t:142.251.43.35:443-172.17.93.240:51256/17,91,97014,3.7654,25764.76,1066.09,409.75,30,1258,0.041838,0.325701,0.0,3.106069,3,0.0,web
meet_session2,3,5t:142.251.43.35:443-172.17.93.240:51256/17,68,81636,3.4643,23565.24,1200.53,234.14,33,1258,0.051705,0.388635,0.0,3.208388,2,0.0,web
meet_session2,4,5t:142.251.43.35:443-172.17.93.240:51256/17,156,190327,1.6398,116069.95,1220.04,197.89,33,1258,0.010579,0.112812,0.0,1.408622,2,0.0,web
meet_session2,0,5t:142.250.77.99:443-172.17.93.240:60274/17,1118,1369620,3.1996,428056.16,1225.06,174.38,31,1258,0.002864,0.02682,0.0,0.880207,2,0.0,web
meet_session2,1,5t:142.250.77.99:443-172.17.93.240:60274/17,248,309471,1.4563,212509.95,1247.87,96.72,32,1258,0.005896,0.071728,0.0,1.129976,2,0.0,web
meet_session2,2,5t:142.250.77.99:443-172.17.93.240:60274/17,1692,2092065,3.661,571440.56,1236.45,146.01,33,1258,0.002165,0.037858,0.0,1.551457,2,0.0,web
meet_session2,0,5t:172.17.93.240:55125-172.217.24.202:443/17,10,7494,0.1348,55608.54,749.4,561.94,31,1258,0.014974,0.025651,0.0,0.083187,1,0.0,web
meet_session2,1,5t:172.17.93.240:55125-172.217.24.202:443/17,7,2770,0.0708,39148.25,395.71,544.56,32,1258,0.011793,0.015976,8.2e-05,0.037756,1,0.0,web
meet_session2,0,5t:142.251.220.97:443-172.17.93.240:64108/17,10,8393,0.1727,48611.09,839.3,518.03,32,1258,0.019184,0.038797,0.000696,0.126844,2,0.0,web
meet_session2,1,5t:142.251.220.97:443-172.17.93.240:64108/17,8,4934,4.5934,1074.15,616.75,533.3,32,1258,0.656202,1.497023,0.000703,4.321274,3,0.0,web
meet_session2,2,5t:142.251.220.97:443-172.17.93.240:64108/17,8,4337,1.3076,3316.65,542.12,470.84,32,1254,0.186807,0.243619,0.0,0.722578,4,0.0,web
meet_session2,0,5t:142.251.223.8:443-172.17.93.240:59280/17,242,294996,1.1413,258468.66,1218.99,205.61,32,1258,0.004736,0.025193,0.0,0.356816,3,0.0,web
meet_session2,0,5t:142.251.43.200:443-172.17.93.240:64038/17,12,8162,0.9655,8453.69,680.17,550.76,32,1258,0.087772,0.202386,0.0,0.709901,3,0.0,web
meet_session2,0,5t:142.251.222.195:443-172.17.93.240:53949/17,15,8051,0.7581,10619.36,536.73,552.32,30,1258,0.054153,0.090578,0.0,0.325183,4,0.0,web
meet_session2,0,5t:142.251.43.130:443-172.17.93.240:57145/17,15,10540,0.1259,83688.06,702.67,561.93,32,1258,0.008996,0.015416,0.0,0.053065,1,0.0,web
meet_session2,0,5t:142.251.221.166:443-172.17.93.240:61740/17,29,11857,0.1542,76884.33,408.86,494.29,29,1258,0.005508,0.008941,0.0,0.04208,1,0.0,web
meet_session2,0,5t:172.17.93.240:63896-192.178.211.84:443/17,179,188612,4.4801,42100.17,1053.7,418.93,31,1258,0.025169,0.199852,0.0,2.545771,5,0.0,web
meet_session2,1,5t:172.17.93.240:63896-192.178.211.84:443/17,51,16285,4.194,3882.91,319.31,440.87,30,1258,0.08388,0.306795,0.0,2.194049,9,0.0,web
meet_session2,2,5t:172.17.93.240:63896-192.178.211.84:443/17,8,4373,0.1572,27809.53,546.62,564.12,31,1258,0.022464,0.038359,0.0,0.105723,2,0.0,web
meet_session2,0,cid:f2d3f3edb834f774,78,7077,4.4182,1601.77,90.73,206.54,39,1258,0.05738,0.291178,0.000179,2.471382,5,1.0,data
meet_session2,1,cid:f2d3f3edb834f774,32,15776,4.173,3780.52,493.0,502.77,38,1258,0.134612,0.385244,3.1e-05,2.220629,6,1.0,data
meet_session2,0,5t:142.251.222.166:443-172.17.93.240:57379/17,15,8816,0.2016,43740.64,587.73,557.25,30,1258,0.014397,0.020349,0.0,0.06374,1,0.0,web
meet_session2,0,5t:142.251.221.162:443-172.17.93.240:53971/17,17,10093,0.1422,70989.88,593.71,551.97,29,1258,0.008886,0.013561,0.000126,0.042602,1,0.0,web
meet_session2,0,5t:142.251.221.162:443-172.17.93.240:59445/17,21,10349,0.171,60527.05,492.81,539.95,30,1258,0.008549,0.011325,0.0,0.038612,1,0.0,web
meet_session2,0,5t:172.17.93.240:60785-216.239.34.223:443/17,12,8872,0.0796,111408.1,739.33,567.36,33,1258,0.00724,0.011169,0.0,0.036034,1,0.0,web
meet_session2,1,5t:172.17.93.240:60785-216.239.34.223:443/17,10,1161,4.3106,269.33,116.1,106.52,30,300,0.47896,1.250714,0.001005,4.015329,3,0.0,web
meet_session2,2,5t:172.17.93.240:60785-216.239.34.223:443/17,6,452,0.233,1940.29,75.33,64.84,30,202,0.046591,0.041863,0.00086,0.121408,2,0.0,web
meet_session2,0,5t:142.251.220.110:443-172.17.93.240:51472/17,15,8816,3.9323,2241.93,587.73,543.22,30,1258,0.28088,0.967062,0.0,3.767102,2,0.0,web
meet_session2,1,5t:142.251.220.110:443-172.17.93.240:51472/17,14,2967,4.9484,599.58,211.93,324.71,30,917,0.38065,0.868228,0.00072,2.871347,3,0.0,web
meet_session2,2,5t:142.251.220.110:443-172.17.93.240:51472/17,71,13339,4.9882,2674.14,187.87,263.99,30,930,0.071259,0.251712,0.0,1.697921,6,0.0,web
meet_session2,3,5t:142.251.220.110:443-172.17.93.240:51472/17,204,45424,3.9644,11458.02,222.67,288.93,32,897,0.019529,0.10247,0.0,0.906703,7,0.0,web
meet_session2,4,5t:142.251.220.110:443-172.17.93.240:51472/17,95,20750,4.9057,4229.73,218.42,282.88,33,878,0.052189,0.348319,0.0,3.393574,7,0.0,web
meet_session2,5,5t:142.251.220.110:443-172.17.93.240:51472/17,176,37927,2.2143,17127.89,215.49,290.54,33,932,0.012653,0.023741,0.0,0.178866,3,0.0,web
meet_session2,6,5t:142.251.220.110:443-172.17.93.240:51472/17,19,2188,4.9173,444.96,115.16,205.35,33,704,0.273185,1.046068,0.0,4.580675,3,0.0,web
meet_session2,0,cid:f4086f90e950c5d6,10,5812,3.8958,1491.84,581.2,572.1,39,1258,0.432872,1.179125,0.000109,3.767605,2,1.0,web
meet_session2,1,cid:f4086f90e950c5d6,15,8367,4.9756,1681.61,557.8,502.73,39,1258,0.355398,0.8236,8.5e-05,2.871223,4,1.0,web
meet_session2,2,cid:f4086f90e950c5d6,95,84157,4.9816,16893.62,885.86,526.16,39,1258,0.052996,0.215281,2.4e-05,1.638266,7,1.0,web
meet_session2,3,cid:f4086f90e950c5d6,335,321851,3.9495,81491.05,960.75,495.5,40,1258,0.011825,0.080753,2.6e-05,0.903804,6,1.0,web
meet_session2,4,cid:f4086f90e950c5d6,162,156825,4.8935,32047.72,968.06,494.05,40,1258,0.030394,0.267029,2.7e-05,3.391346,7,1.0,web
meet_session2,5,cid:f4086f90e950c5d6,309,281511,2.2009,127905.33,911.04,528.91,40,1258,0.007146,0.019185,2.7e-05,0.192531,3,1.0,web
meet_session2,6,cid:f4086f90e950c5d6,29,33098,4.8766,6787.17,1141.31,344.87,48,1258,0.174163,0.852716,2.9e-05,4.597767,3,1.0,web
meet_session2,0,5t:172.17.93.240:62384-172.217.24.206:443/17,15,5896,0.2028,29065.83,393.07,488.67,32,1258,0.014489,0.025162,0.0,0.087922,1,0.0,web
meet_session2,0,cid:efca8d3768979c25,10,2054,0.1679,12236.28,205.4,368.62,38,1258,0.018651,0.026361,0.000125,0.08803,1,1.0,data
meet_session2,0,5t:142.250.183.142:443-172.17.93.240:65237/17,26,11701,3.099,3775.72,450.04,533.94,32,1258,0.123961,0.39166,0.0,1.894339,4,0.0,web
meet_session2,0,cid:feabeab668007ea4,16,5483,3.0884,1775.37,342.69,471.6,39,1258,0.205892,0.489292,4.6e-05,1.896428,4,1.0,data
meet_session2,0,5t:142.251.220.110:443-172.17.93.240:51904/17,16,5484,4.9076,1117.44,342.75,466.39,29,1258,0.327176,1.189219,0.0,4.776594,2,0.0,web
meet_session2,0,5t:142.250.67.42:443-172.17.93.240:55066/17,18,10450,0.523,19979.77,580.56,550.56,31,1258,0.030766,0.092574,0.0,0.397877,2,0.0,web
meet_session2,0,cid:eb1e9448148bd6fc,11,4558,0.4769,9557.62,414.36,523.5,40,1258,0.04769,0.110074,6.6e-05,0.375468,2,1.0,web
meet_session2,0,5t:142.250.77.99:443-172.17.93.240:51282/17,11,6589,0.0484,136191.59,599.0,521.98,33,1258,0.004838,0.008715,0.0,0.030288,1,0.0,web
meet_session2,1,5t:142.250.77.99:443-172.17.93.240:51282/17,12,9095,0.0586,155318.66,757.92,591.94,30,1258,0.005323,0.016669,0.0,0.058034,1,0.0,web
meet_session2,0,5t:142.251.223.234:443-172.17.93.240:64422/17,17,10795,0.394,27400.79,635.0,570.11,30,1258,0.024623,0.074732,0.0,0.311627,2,0.0,web
meet_session2,0,cid:f61bc5d4e6147837,12,4458,0.3595,12400.3,371.5,517.68,39,1258,0.032682,0.088853,4.4e-05,0.313313,2,1.0,web
meet_session2,0,5t:142.251.222.206:443-172.17.93.240:62021/17,51,46345,0.7541,61454.85,908.73,523.06,32,1258,0.015083,0.061859,0.0,0.435777,2,0.0,web
meet_session2,0,5t:142.250.182.74:443-172.17.93.240:55049/17,31,12959,1.734,7473.26,418.03,454.58,30,1258,0.057802,0.097962,0.0,0.341731,6,0.0,web
meet_session2,0,cid:f2f7dc526f65951d,25,7289,1.658,4396.25,291.56,412.31,38,1258,0.069083,0.097553,4e-05,0.342814,5,1.0,web
meet_session2,0,5t:142.251.43.35:443-172.17.93.240:51087/17,3778,4737147,4.2204,1122449.9,1253.88,68.06,33,1258,0.001117,0.005522,0.0,0.242639,3,0.0,web
meet_session2,0,5t:142.251.221.99:443-172.17.93.240:62409/17,16,9537,0.294,32441.1,596.06,554.69,32,1258,0.019599,0.049176,0.0,0.199384,2,0.0,web
meet_session3,0,5t:142.250.182.67:443-172.17.93.240:57890/17,15,8803,0.2687,32756.75,586.87,533.21,32,1258,0.019196,0.045515,0.0,0.179923,2,0.0,web
meet_session3,0,cid:e1db0b9ee8e9abf9,13,3484,0.2641,13190.75,268.0,435.44,39,1258,0.02201,0.056537,0.00014,0.207776,2,1.0,web
meet_session3,0,5t:142.251.221.174:443-172.17.93.240:55235/17,13,7832,0.1623,48248.49,602.46,549.91,32,1258,0.013527,0.026162,0.0,0.093756,1,0.0,web
meet_session3,0,cid:ee6d0dc1460f64b7,11,2145,0.1597,13429.04,195.0,352.65,39,1258,0.015973,0.027502,0.000244,0.093372,1,1.0,data
meet_session3,0,5t:172.17.93.240:63400-172.217.24.142:443/17,11,8255,0.0522,158155.97,750.45,540.75,32,1258,0.00522,0.008567,0.0,0.026459,1,0.0,web
meet_session3,1,5t:172.17.93.240:63400-172.217.24.142:443/17,1654,1954560,4.7736,409455.9,1181.72,274.1,29,1258,0.002888,0.025638,0.0,0.909565,9,0.0,web
meet_session3,2,5t:172.17.93.240:63400-172.217.24.142:443/17,1494,1813238,4.992,363231.66,1213.68,217.88,32,1258,0.003344,0.030482,0.0,0.772288,8,0.0,web
meet_session3,3,5t:172.17.93.240:63400-172.217.24.142:443/17,924,1117043,2.3917,467051.28,1208.92,231.67,32,1258,0.002591,0.028646,0.0,0.842229,4,0.0,web
meet_session3,4,5t:172.17.93.240:63400-172.217.24.142:443/17,583,521318,4.9467,105386.16,894.2,528.17,30,1258,0.0085,0.092941,0.0,2.176549,9,0.0,web
meet_session3,5,5t:172.17.93.240:63400-172.217.24.142:443/17,105,72124,4.7422,15209.1,686.9,570.76,30,1258,0.045598,0.154053,0.0,0.905927,8,0.0,web
meet_session3,6,5t:172.17.93.240:63400-172.217.24.142:443/17,77,76407,2.3299,32794.39,992.3,465.43,32,1258,0.030656,0.218562,0.0,1.91869,2,0.0,web
meet_session3,0,cid:fb28a18b65e0cd29,5,1432,0.0243,59024.2,286.4,485.81,41,1258,0.006065,0.003354,0.000329,0.008516,1,1.0,data
meet_session3,1,cid:fb28a18b65e0cd29,656,93488,4.7668,19612.26,142.51,311.43,39,1258,0.007278,0.039139,2.9e-05,0.901212,8,1.0,data
meet_session3,2,cid:fb28a18b65e0cd29,602,82176,4.9821,16494.14,136.5,303.5,40,1258,0.00829,0.04667,4.2e-05,0.74423,8,1.0,data
meet_session3,3,cid:fb28a18b65e0cd29,350,64741,2.3553,27487.68,184.97,363.51,40,1258,0.006749,0.045358,3e-05,0.829093,4,1.0,data
meet_session3,4,cid:fb28a18b65e0cd29,401,226406,4.9734,45523.73,564.6,557.29,40,1258,0.012433,0.111447,6.8e-05,2.177893,8,1.0,data
meet_session3,5,cid:fb28a18b65e0cd29,80,35279,4.7297,7459.06,440.99,532.38,40,1258,0.059869,0.173288,7.9e-05,0.897164,9,1.0,data
meet_session3,6,cid:fb28a18b65e0cd29,44,18312,2.3229,7883.37,416.18,524.61,40,1258,0.05402,0.286822,6.8e-05,1.909193,2,1.0,data
